Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,StrucType,StrucDet,IN_Address,IN_Address2,IN_Address3,IN_Neighborhood,IN_City,IN_Subregion,IN_Region,IN_Postal,IN_PostalExt,IN_CountryCode,USER_CMS_Certification_Number__CCN_,USER_Facility_Name,USER_Address_Line_1,USER_State,USER_Zip_Code,USER_County_Name,USER_Certification_Date
World,M,100.000000000000000,A,"125 Medical Park Lane, Murphy, North Carolina, 28906","125 Medical Park Lane, Murphy, NC, 28906, USA",125 Medical Park Lane,PointAddress,,,"125 Medical Park Lane, Murphy, North Carolina, 28906",,,20.000000000000000,,125,,,,,,,Medical Park,Lane,,,,,,,,,125 Medical Park Lane,,,,,Murphy,,Cherokee,North Carolina,NC,,,28906,6920,USA,United States,ENG,0.000000000000000,-83.965762501566005,35.071992401533002,-83.965456729739003,35.071508430442996,-83.966456729738994,-83.964456729738998,35.070508430442999,35.072508430443001,,,,125 MEDICAL PARK LANE SUITE H,,,,,Cherokee,NC,28906,,,341554,GOOD SHEPHERD HOME HLTH&HOSP,125 MEDICAL PARK LANE SUITE H,NC,28906,Cherokee,9/17/1991
World,M,100.000000000000000,A,"311 Cedar St, Elizabeth City, North Carolina, 27909","311 Cedar St, Elizabeth City, NC, 27909, USA",311 Cedar St,StreetAddress,,,"311 Cedar St, Elizabeth City, North Carolina, 27909",,,20.000000000000000,,311,301,363,301-363,L,,,Cedar,St,,,,,,,,,311 Cedar St,,,,,Elizabeth City,,Pasquotank,North Carolina,NC,,,27909,4340,USA,United States,ENG,0.000000000000000,-76.226432418100998,36.302209406042003,-76.226432418100998,36.302209406042003,-76.227432418101003,-76.225432418100993,36.301209406041998,36.303209406042001,,,,311 CEDAR STREET,,,,,Pasquotank,NC,27909,,,341559,ALBEMARLE HOME CARE AND HOSPICE,311 CEDAR STREET,NC,27909,Pasquotank,1/23/1992
World,M,100.000000000000000,A,"1119 North Us 1 Highway, Rockingham, North Carolina, 28379","1119 North Us 1 Highway, Rockingham, NC, 28379, USA",1119 North Us 1 Highway,PointAddress,,,"1119 North Us 1 Highway, Rockingham, North Carolina, 28379",,,20.000000000000000,,1119,,,,,North,,Us 1,Highway,,,,,,,,,1119 North Us 1 Highway,,,,,Rockingham,,Richmond,North Carolina,NC,,,28379,,USA,United States,ENG,0.000000000000000,-79.693915070822996,34.958397957942999,-79.694068627289994,34.959157023094001,-79.695068627289999,-79.693068627290003,34.958157023094003,34.960157023093998,,,,1119 N US #1 HWY,,,,,Richmond,NC,28379,,,341556,RICHMOND COUNTY HOSPICE INC,1119 N US #1 HWY,NC,28379,Richmond,12/4/1991
World,M,100.000000000000000,A,"155 West Mills Street, #108, Columbus, North Carolina, 28722","155 West Mills Street, #108, Columbus, NC, 28722, USA","155 West Mills Street, #108",Subaddress,,,"155 West Mills Street, #108, Columbus, North Carolina, 28722",,,20.000000000000000,,155,,,,,West,,Mills,Street,,,,,,,108,#108,155 West Mills Street,,,,,Columbus,,Polk,North Carolina,NC,,,28722,9426,USA,United States,ENG,0.000000000000000,-82.201718977745998,35.249770975322001,-82.201436339970996,35.249345761374002,-82.202436339971001,-82.200436339971006,35.248345761373997,35.250345761374000,,,,155 WEST MILLS STREET  SUITE 108,,,,,Polk,NC,28722,,,341557,HOSPICE OF THE CAROLINA FOOTHILLS,155 WEST MILLS STREET  SUITE 108,NC,28722,Polk,1/16/1992
World,M,98.090000000000003,A,"514 North Brightleaf Boulevard, Smithfield, North Carolina, 27577","514 North Brightleaf Boulevard, Smithfield, NC, 27577, USA",514 North Brightleaf Boulevard,PointAddress,,,"514 North Brightleaf Boulevard, Smithfield, North Carolina, 27577",,,20.000000000000000,,514,,,,,North,,Brightleaf,Boulevard,,,,,,,,,514 North Brightleaf Boulevard,,,,,Smithfield,,Johnston,North Carolina,NC,,,27577,4486,USA,United States,ENG,0.000000000000000,-78.332441280750999,35.513504289795002,-78.332182447581005,35.512628548552001,-78.333182447580995,-78.331182447581000,35.511628548551997,35.513628548551999,,,,514 N BRIGHLEAF BLVD SUITE 1502,,,,,Johnston,NC,27577,,,341561,JOHNSTON HEALTH HOME CARE AND HOSPICE,514 N BRIGHLEAF BLVD SUITE 1502,NC,27577,Johnston,7/22/1992
World,M,100.000000000000000,A,"3400 Walsh Parkway, Fayetteville, North Carolina, 28311","3400 Walsh Parkway, Fayetteville, NC, 28311, USA",3400 Walsh Parkway,PointAddress,,,"3400 Walsh Parkway, Fayetteville, North Carolina, 28311",,,20.000000000000000,,3400,,,,,,,Walsh,Parkway,,,,,,,,,3400 Walsh Parkway,,,,,Fayetteville,,Cumberland,North Carolina,NC,,,28311,1642,USA,United States,ENG,0.000000000000000,-78.891803398212005,35.153367102682999,-78.891785293300998,35.152297823295001,-78.892785293301003,-78.890785293300993,35.151297823295003,35.153297823294999,,,,3400 WALSH PARKWAY SUITE 100,,,,,Cumberland,NC,28311,,,341562,CAPE FEAR VALLEY HOSPICE AND PALLIATIVE CARE,3400 WALSH PARKWAY SUITE 100,NC,28311,Cumberland,9/17/1992
World,M,100.000000000000000,A,"284 Hospital Drive, Spruce Pine, North Carolina, 28777","284 Hospital Drive, Spruce Pine, NC, 28777, USA",284 Hospital Drive,PointAddress,,,"284 Hospital Drive, Spruce Pine, North Carolina, 28777",,,20.000000000000000,,284,,,,,,,Hospital,Drive,,,,,,,,,284 Hospital Drive,,,,,Spruce Pine,,Mitchell,North Carolina,NC,,,28777,8944,USA,United States,ENG,0.000000000000000,-82.063299641973998,35.910673605237001,-82.062750794953999,35.911948744166999,-82.063750794954004,-82.061750794953994,35.910948744167001,35.912948744166997,,,,284 HOSPITAL DRIVE,,,,,Mitchell,NC,28777,,,341565,"HOSPICE&PALLIATIVE  CARE OF THE BLUE RIDGE, INC",284 HOSPITAL DRIVE,NC,28777,Mitchell,8/9/1993
World,M,97.730000000000004,A,"355 S Morgan St, Roxboro, North Carolina, 27573","355 S Morgan St, Roxboro, NC, 27573, USA",355 S Morgan St,StreetAddress,,,"355 S Morgan St, Roxboro, North Carolina, 27573",,,20.000000000000000,,355,399,335,335-399,L,S,,Morgan,St,,,,,,,,,355 S Morgan St,,,,,Roxboro,,Person,North Carolina,NC,,,27573,5223,USA,United States,ENG,0.000000000000000,-78.994025905350000,36.395005831623003,-78.994025905350000,36.395005831623003,-78.995025905350005,-78.993025905349995,36.394005831622998,36.396005831623000,A,,,355 A SOUTH MORGAN BOULEVARD,,,,,Person,NC,27573,,,341563,HOME HEALTH&HOSPICE OF PERSON COUNTY,355 A SOUTH MORGAN BOULEVARD,NC,27573,Person,1/12/1993
World,M,100.000000000000000,A,"856 Georges Fork Road, Burnsville, North Carolina, 28714","856 Georges Fork Road, Burnsville, NC, 28714, USA",856 Georges Fork Road,PointAddress,,,"856 Georges Fork Road, Burnsville, North Carolina, 28714",,,20.000000000000000,,856,,,,,,,Georges Fork,Road,,,,,,,,,856 Georges Fork Road,,,,,Burnsville,,Yancey,North Carolina,NC,,,28714,7842,USA,United States,ENG,0.000000000000000,-82.257817211681001,35.903953079089000,-82.258217279920004,35.903915444344001,-82.259217279919994,-82.257217279919999,35.902915444344004,35.904915444343999,,,,856 GEORGE'S FORK ROAD,,,,,Yancey,NC,28714,,,341564,HOSPICE OF YANCEY COUNTY,856 GEORGE'S FORK ROAD,NC,28714,Yancey,7/29/1993
World,M,97.500000000000000,A,"3320 Us 1 Highway, Franklinton, North Carolina, 27525","3320 Us 1 Highway, Franklinton, NC, 27525, USA",3320 Us 1 Highway,PointAddress,,,"3320 Us 1 Highway, Franklinton, North Carolina, 27525",,,20.000000000000000,,3320,,,,,,,Us 1,Highway,,,,,,,,,3320 Us 1 Highway,,,,,Franklinton,,Franklin County,North Carolina,NC,,,27525,8439,USA,United States,ENG,0.000000000000000,-78.467562505261995,36.099248196044996,-78.467174926059002,36.099036301532003,-78.468174926059007,-78.466174926058997,36.098036301531998,36.100036301532000,GRANVILLE,,,"3320 US 1 HIGHWAY, SUITE C",,,,,Granville,NC,27525,,,341560,AMEDISYS HOSPICE,"3320 US 1 HIGHWAY, SUITE C",NC,27525,Granville,4/23/1992
World,M,100.000000000000000,A,"170 Church Street, Franklin, North Carolina, 28734","170 Church Street, Franklin, NC, 28734, USA",170 Church Street,PointAddress,,,"170 Church Street, Franklin, North Carolina, 28734",,,20.000000000000000,,170,,,,,,,Church,Street,,,,,,,,,170 Church Street,,,,,Franklin,,Macon,North Carolina,NC,,,28734,,USA,United States,ENG,0.000000000000000,-83.380982765639999,35.183283959134997,-83.381053425082996,35.183534913316002,-83.382053425083001,-83.380053425083005,35.182534913315997,35.184534913316000,,,,170 CHURCH STREET,,,,,Macon,NC,28734,,,341571,CAREPARTNERS HOME CARE&HOSPICE,170 CHURCH STREET,NC,28734,Macon,7/20/1994
World,M,98.829999999999998,A,"2550 41st Street, Wilmington, North Carolina, 28403","2550 41st Street, Wilmington, NC, 28403, USA",2550 41st Street,PointAddress,,,"2550 41st Street, Wilmington, North Carolina, 28403",,,20.000000000000000,,2550,,,,,,,41st,Street,,,,,,,,,2550 41st Street,,,,,Wilmington,,New Hanover,North Carolina,NC,,,28403,5519,USA,United States,ENG,0.000000000000000,-77.895052199202993,34.199764893483000,-77.895421505857001,34.199403298180002,-77.896421505857006,-77.894421505856997,34.198403298179997,34.200403298179999,,,,2550 SOUTH 41ST STREET,,,,,New Hanover,NC,28403,,,341569,LIBERTY HOME CARE LLC,2550 SOUTH 41ST STREET,NC,28403,New Hanover,3/29/1994
World,M,100.000000000000000,A,"324 North Mcdowell Street, Charlotte, North Carolina, 28204","324 North Mcdowell Street, Charlotte, NC, 28204, USA",324 North Mcdowell Street,PointAddress,,,"324 North Mcdowell Street, Charlotte, North Carolina, 28204",,,20.000000000000000,,324,,,,,North,,Mcdowell,Street,,,,,,,,,324 North Mcdowell Street,,,,,Charlotte,,Mecklenburg,North Carolina,NC,,,28204,,USA,United States,ENG,0.000000000000000,-80.831932435200002,35.222460387844002,-80.831771586477998,35.222216725918997,-80.832771586478003,-80.830771586477994,35.221216725919000,35.223216725919002,,,,324 N MCDOWELL STREET,,,,,Mecklenburg,NC,28204,,,341575,NOVANT HEALTH HOSPICE AND PALLIATIVE CARE A DEVELO,324 N MCDOWELL STREET,NC,28204,Mecklenburg,5/23/1995
World,M,100.000000000000000,A,"304 Main Street, Seven Springs, North Carolina, 28578","304 Main Street, Seven Springs, NC, 28578, USA",304 Main Street,PointAddress,,,"304 Main Street, Seven Springs, North Carolina, 28578",,,20.000000000000000,,304,,,,,,,Main,Street,,,,,,,,,304 Main Street,,,,,Seven Springs,,Wayne,North Carolina,NC,,,28578,8591,USA,United States,ENG,0.000000000000000,-77.846422995368997,35.226924547566000,-77.846285280700002,35.226918009681000,-77.847285280700007,-77.845285280699997,35.225918009681003,35.227918009680998,,,,304 MAIN STREET,,,,,Wayne,NC,28578,,,341578,CAROLINA EAST HOME CARE&HOSPICE INC,304 MAIN STREET,NC,28578,Wayne,3/25/1996
World,M,100.000000000000000,A,"2800 Breezewood Avenue, Fayetteville, North Carolina, 28303","2800 Breezewood Avenue, Fayetteville, NC, 28303, USA",2800 Breezewood Avenue,PointAddress,,,"2800 Breezewood Avenue, Fayetteville, North Carolina, 28303",,,20.000000000000000,,2800,,,,,,,Breezewood,Avenue,,,,,,,,,2800 Breezewood Avenue,,,,,Fayetteville,,Cumberland,North Carolina,NC,,,28303,5286,USA,United States,ENG,0.000000000000000,-78.923251628374004,35.044450012521999,-78.923284150159006,35.044759723844003,-78.924284150158996,-78.922284150159001,35.043759723843998,35.045759723844000,,,,"2800 BREEZEWOOD AVENUE, SUITE 100",,,,,Cumberland,NC,28303,,,341576,COMMUNITY HOME CARE&HOSPICE,"2800 BREEZEWOOD AVENUE, SUITE 100",NC,28303,Cumberland,7/18/1995
World,M,100.000000000000000,A,"2013 Lejeune Boulevard, Jacksonville, North Carolina, 28546","2013 Lejeune Boulevard, Jacksonville, NC, 28546, USA",2013 Lejeune Boulevard,PointAddress,,,"2013 Lejeune Boulevard, Jacksonville, North Carolina, 28546",,,20.000000000000000,,2013,,,,,,,Lejeune,Boulevard,,,,,,,,,2013 Lejeune Boulevard,,,,,Jacksonville,,Onslow,North Carolina,NC,,,28546,7027,USA,United States,ENG,0.000000000000000,-77.371359354524003,34.741789756688000,-77.371308308733006,34.742141964260000,-77.372308308732997,-77.370308308733001,34.741141964260002,34.743141964259998,,,,2013 LEJEUNE BOULEVARD,,,,,Onslow,NC,28546,,,341577,ONSLOW COUNTY HOME HLTH&HOSP,2013 LEJEUNE BOULEVARD,NC,28546,Onslow,8/23/1995
World,M,100.000000000000000,A,"575 Airport Road, Marion, North Carolina, 28752","575 Airport Road, Marion, NC, 28752, USA",575 Airport Road,PointAddress,,,"575 Airport Road, Marion, North Carolina, 28752",,,20.000000000000000,,575,,,,,,,Airport,Road,,,,,,,,,575 Airport Road,,,,,Marion,,Mcdowell,North Carolina,NC,,,28752,3103,USA,United States,ENG,0.000000000000000,-82.012623493565997,35.693369706018998,-82.012665654539006,35.693262082381999,-82.013665654538997,-82.011665654539001,35.692262082382001,35.694262082381996,,,,575 AIRPORT ROAD,,,,,McDowell,NC,28752,,,341573,CAREPARTNERS HOSPICE&PALLIATIVE CARE MCDOWELL,575 AIRPORT ROAD,NC,28752,McDowell,3/10/1995
World,M,100.000000000000000,A,"302 Medical Park Court, Morehead City, North Carolina, 28557","302 Medical Park Court, Morehead City, NC, 28557, USA",302 Medical Park Court,PointAddress,,,"302 Medical Park Court, Morehead City, North Carolina, 28557",,,20.000000000000000,,302,,,,,,,Medical Park,Court,,,,,,,,,302 Medical Park Court,,,,,Morehead City,,Carteret,North Carolina,NC,,,28557,4489,USA,United States,ENG,0.000000000000000,-76.755996819936996,34.728425943631997,-76.755482757815997,34.728498195637002,-76.756482757816002,-76.754482757816007,34.727498195636997,34.729498195636999,,,,302 MEDICAL PARK COURT,,,,,Carteret,NC,28557,,,341579,HOSPICE OF CARTERET COUNTY,302 MEDICAL PARK COURT,NC,28557,Carteret,6/26/1997
World,M,100.000000000000000,A,"3886 Henderson Drive, Jacksonville, North Carolina, 28546","3886 Henderson Drive, Jacksonville, NC, 28546, USA",3886 Henderson Drive,PointAddress,,,"3886 Henderson Drive, Jacksonville, North Carolina, 28546",,,20.000000000000000,,3886,,,,,,,Henderson,Drive,,,,,,,,,3886 Henderson Drive,,,,,Jacksonville,,Onslow,North Carolina,NC,,,28546,5219,USA,United States,ENG,0.000000000000000,-77.414167242782995,34.794512221028000,-77.413661227288998,34.793954573009998,-77.414661227289002,-77.412661227287998,34.792954573010000,34.794954573010003,,,,3886 HENDERSON DRIVE,,,,,Onslow,NC,28546,,,341582,CONTINUUM HOME CARE&HOSPICE,3886 HENDERSON DRIVE,NC,28546,Onslow,5/9/2000
World,M,100.000000000000000,A,"109 Exeter Street, Manteo, North Carolina, 27954","109 Exeter Street, Manteo, NC, 27954, USA",109 Exeter Street,PointAddress,,,"109 Exeter Street, Manteo, North Carolina, 27954",,,20.000000000000000,,109,,,,,,,Exeter,Street,,,,,,,,,109 Exeter Street,,,,,Manteo,,Dare,North Carolina,NC,,,27954,9400,USA,United States,ENG,0.000000000000000,-75.674883860942998,35.903454439670000,-75.674673307535997,35.903605565383998,-75.675673307536002,-75.673673307536006,35.902605565384000,35.904605565384003,,,,109 EXETER STREET,,,,,Dare,NC,27954,,,341584,DARE HOME HEALTH AND HOSPICE,109 EXETER STREET,NC,27954,Dare,4/4/2002
World,M,100.000000000000000,A,"122 E Saint James St, Tarboro, North Carolina, 27886","122 E Saint James St, Tarboro, NC, 27886, USA",122 E Saint James St,StreetAddress,,,"122 E Saint James St, Tarboro, North Carolina, 27886",,,20.000000000000000,,122,100,198,100-198,L,E,,Saint James,St,,,,,,,,,122 E Saint James St,,,,,Tarboro,,Edgecombe,North Carolina,NC,,,27886,5016,USA,United States,ENG,0.000000000000000,-77.534495083397999,35.897518335538997,-77.534495083397999,35.897518335538997,-77.535495083398004,-77.533495083397995,35.896518335539000,35.898518335539002,,,,122 E SAINT JAMES STREET,,,,,Edgecombe,NC,27886,,,341581,KINDRED HOSPICE,122 E SAINT JAMES STREET,NC,27886,Edgecombe,3/21/2000
World,M,99.549999999999997,A,"2841 Daisy Lane North, #E, Wilson, North Carolina, 27896","2841 Daisy Lane North, #E, Wilson, NC, 27896, USA","2841 Daisy Lane North, #E",Subaddress,,,"2841 Daisy Lane North, #E, Wilson, North Carolina, 27896",,,20.000000000000000,,2841,,,,,,,Daisy,Lane,North,,,,,,E,#E,2841 Daisy Lane North,,,,,Wilson,,Wilson County,North Carolina,NC,,,27896,6948,USA,United States,ENG,0.000000000000000,-77.931154481102993,35.757119192628998,-77.931316000376995,35.756639077214999,-77.932316000377000,-77.930316000377005,35.755639077215001,35.757639077215003,,,,"2841 DAISY LANE, SUITE E",,,,,Wilson,NC,27896,,,341585,COMMUNITY HOME CARE&HOSPICE,"2841 DAISY LANE, SUITE E",NC,27896,Wilson,12/16/2002
World,M,100.000000000000000,A,"1229 Julian R Allsbrook Highway, Roanoke Rapids, North Carolina, 27870","1229 Julian R Allsbrook Highway, Roanoke Rapids, NC, 27870, USA",1229 Julian R Allsbrook Highway,PointAddress,,,"1229 Julian R Allsbrook Highway, Roanoke Rapids, North Carolina, 27870",,,20.000000000000000,,1229,,,,,,,Julian R Allsbrook,Highway,,,,,,,,,1229 Julian R Allsbrook Highway,,,,,Roanoke Rapids,,Halifax,North Carolina,NC,,,27870,5126,USA,United States,ENG,0.000000000000000,-77.640546689573995,36.434705330260996,-77.640661605465993,36.434008626469002,-77.641661605465998,-77.639661605466003,36.433008626468997,36.435008626468999,,,,1229 JULIAN R ALLSBROOK HIGHWAY,,,,,Halifax,NC,27870,,,341583,HOME HEALTH AND HOSPICE OF HALIFAX,1229 JULIAN R ALLSBROOK HIGHWAY,NC,27870,Halifax,9/28/2000
World,M,100.000000000000000,A,"152 Zeb Robinson Rd, Henderson, North Carolina, 27536","152 Zeb Robinson Rd, Henderson, NC, 27536, USA",152 Zeb Robinson Rd,StreetAddress,,,"152 Zeb Robinson Rd, Henderson, North Carolina, 27536",,,20.000000000000000,,152,300,100,100-300,L,,,Zeb Robinson,Rd,,,,,,,,,152 Zeb Robinson Rd,,,,,Henderson,,Vance,North Carolina,NC,,,27536,,USA,United States,ENG,0.000000000000000,-78.449724336114002,36.328144502432004,-78.449724336114002,36.328144502432004,-78.450724336114007,-78.448724336113997,36.327144502431999,36.329144502432001,,,,152 ZEB ROBINSON ROAD,,,,,Vance,NC,27536,,,341589,COMMUNITY HOME CARE OF VANCE COUNTY,152 ZEB ROBINSON ROAD,NC,27536,Vance,9/14/2004
World,M,100.000000000000000,A,"4505 Falls Of Neuse Road, Raleigh, North Carolina, 27609","4505 Falls Of Neuse Road, Raleigh, NC, 27609, USA",4505 Falls Of Neuse Road,PointAddress,,,"4505 Falls Of Neuse Road, Raleigh, North Carolina, 27609",,,20.000000000000000,,4505,,,,,,,Falls Of Neuse,Road,,,,,,,,,4505 Falls Of Neuse Road,,,,,Raleigh,,Wake,North Carolina,NC,,,27609,6277,USA,United States,ENG,0.000000000000000,-78.613007133181000,35.842652030216001,-78.613461683790007,35.842240814046001,-78.614461683789997,-78.612461683790002,35.841240814046003,35.843240814045998,,,,"4505 FALLS OF NEUSE ROAD, SUITE 650",,,,,Wake,NC,27609,,,341587,HEARTLAND HOME HEALTH AND HOSPICE,"4505 FALLS OF NEUSE ROAD, SUITE 650",NC,27609,Wake,6/5/2003
World,M,100.000000000000000,A,"1423 South Glenburnie Road, New Bern, North Carolina, 28562","1423 South Glenburnie Road, New Bern, NC, 28562, USA",1423 South Glenburnie Road,PointAddress,,,"1423 South Glenburnie Road, New Bern, North Carolina, 28562",,,20.000000000000000,,1423,,,,,South,,Glenburnie,Road,,,,,,,,,1423 South Glenburnie Road,,,,,New Bern,,Craven,North Carolina,NC,,,28562,2603,USA,United States,ENG,0.000000000000000,-77.091636218638996,35.118417206741000,-77.091420133175006,35.118208748809003,-77.092420133174997,-77.090420133175002,35.117208748808999,35.119208748809001,,,,1423  SOUTH GLENBURNIE ROAD,,,,,Craven,NC,28562,,,341586,COMMUNITY HOSPICE LLC,1423  SOUTH GLENBURNIE ROAD,NC,28562,Craven,5/30/2003
World,M,100.000000000000000,A,"602 Main Street, Bayboro, North Carolina, 28515","602 Main Street, Bayboro, NC, 28515, USA",602 Main Street,PointAddress,,,"602 Main Street, Bayboro, North Carolina, 28515",,,20.000000000000000,,602,,,,,,,Main,Street,,,,,,,,,602 Main Street,,,,,Bayboro,,Pamlico,North Carolina,NC,,,28515,9632,USA,United States,ENG,0.000000000000000,-76.778301902478006,35.143394188556996,-76.778255634372002,35.144021238733004,-76.779255634372007,-76.777255634371997,35.143021238732999,35.145021238733001,,,,602  MAIN STREET,,,,,Pamlico,NC,28515,,,341593,"HOSPICE OF PAMLICO COUNTY, INC",602  MAIN STREET,NC,28515,Pamlico,6/25/2007
World,M,100.000000000000000,A,"535 Becker Drive, Roanoke Rapids, North Carolina, 27870","535 Becker Drive, Roanoke Rapids, NC, 27870, USA",535 Becker Drive,PointAddress,,,"535 Becker Drive, Roanoke Rapids, North Carolina, 27870",,,20.000000000000000,,535,,,,,,,Becker,Drive,,,,,,,,,535 Becker Drive,,,,,Roanoke Rapids,,Halifax,North Carolina,NC,,,27870,3303,USA,United States,ENG,0.000000000000000,-77.632725954815996,36.437790918368002,-77.633050921201999,36.437619089352999,-77.634050921202004,-77.632050921201994,36.436619089353002,36.438619089352997,,,,535 BECKER DRIVE,,,,,Halifax,NC,27870,,,341595,CONTINUUM HOME CARE&HOSPICE OF HALIFAX COUNTY,535 BECKER DRIVE,NC,27870,Halifax,11/4/2009
World,M,98.680000000000007,A,"704 Plaza Boulevard, Kinston, North Carolina, 28501","704 Plaza Boulevard, Kinston, NC, 28501, USA",704 Plaza Boulevard,PointAddress,,,"704 Plaza Boulevard, Kinston, North Carolina, 28501",,,20.000000000000000,,704,,,,,,,Plaza,Boulevard,,,,,,,,,704 Plaza Boulevard,,,,,Kinston,,Lenoir,North Carolina,NC,,,28501,1557,USA,United States,ENG,0.000000000000000,-77.590944682057000,35.285129363316003,-77.591016514968004,35.284643632026999,-77.592016514967995,-77.590016514967999,35.283643632027001,35.285643632027003,M,,,704 M PLAZA BOULEVARD,,,,,Lenoir,NC,28501,,,341594,CONTINUUM HOME CARE&HOSPICE  OF LENIOR COUNTY,704 M PLAZA BOULEVARD,NC,28501,Lenoir,5/3/2007
World,M,100.000000000000000,A,"56 Three Hunts Drive, Pembroke, North Carolina, 28372","56 Three Hunts Drive, Pembroke, NC, 28372, USA",56 Three Hunts Drive,PointAddress,,,"56 Three Hunts Drive, Pembroke, North Carolina, 28372",,,20.000000000000000,,56,,,,,,,Three Hunts,Drive,,,,,,,,,56 Three Hunts Drive,,,,,Pembroke,,Robeson,North Carolina,NC,,,28372,8998,USA,United States,ENG,0.000000000000000,-79.169008526563999,34.646526241975998,-79.168675178274995,34.646789769012003,-79.169675178275000,-79.167675178275005,34.645789769011998,34.647789769012000,,,,56 THREE HUNTS DRIVE BUILDING 3,,,,,Robeson,NC,28372,,,341596,AMEDISYS HOSPICE CARE,56 THREE HUNTS DRIVE BUILDING 3,NC,28372,Robeson,7/21/2010
World,M,100.000000000000000,A,"136 Roxboro Road, Oxford, North Carolina, 27565","136 Roxboro Road, Oxford, NC, 27565, USA",136 Roxboro Road,PointAddress,,,"136 Roxboro Road, Oxford, North Carolina, 27565",,,20.000000000000000,,136,,,,,,,Roxboro,Road,,,,,,,,,136 Roxboro Road,,,,,Oxford,,Granville,North Carolina,NC,,,27565,2642,USA,United States,ENG,0.000000000000000,-78.597820717188000,36.323306819575002,-78.597402041124994,36.324490763398003,-78.598402041124999,-78.596402041125003,36.323490763397999,36.325490763398001,,,,136 ROXBORO ROAD,,,,,Granville,NC,27565,,,341599,KINDRED HOSPICE,136 ROXBORO ROAD,NC,27565,Granville,11/24/2015
World,M,100.000000000000000,A,"1072 United States Highway 64 West, Plymouth, North Carolina, 27962","1072 United States Highway 64 West, Plymouth, NC, 27962, USA",1072 United States Highway 64 West,PointAddress,,,"1072 United States Highway 64 West, Plymouth, North Carolina, 27962",,,20.000000000000000,,1072,,,,,,,United States Highway 64,,West,,,,,,,,1072 United States Highway 64 West,,,,,Plymouth,,Washington,North Carolina,NC,,,27962,9396,USA,United States,ENG,0.000000000000000,-76.756611129621007,35.846456576066998,-76.756896449604994,35.846599906611999,-76.757896449604999,-76.755896449605004,35.845599906612001,35.847599906611997,,,,1072 US HIGHWAY 64 W,,,,,Washington,NC,27962,,,341598,AMEDISYS HOSPICE CARE,1072 US HIGHWAY 64 W,NC,27962,Washington,10/23/2013
World,M,98.439999999999998,A,"1380 S Columbia Rd, Grand Forks, North Dakota, 58201","1380 S Columbia Rd, Grand Forks, ND, 58201, USA",1380 S Columbia Rd,PointAddress,,,"1380 S Columbia Rd, Grand Forks, North Dakota, 58201",,,20.000000000000000,,1380,,,,,S,,Columbia,Rd,,,,,,,,,1380 S Columbia Rd,,,,,Grand Forks,,Grand Forks County,North Dakota,ND,,,58201,4059,USA,United States,ENG,0.000000000000000,-97.066590747362000,47.908018263014000,-97.068266792719996,47.908038211944003,-97.069266792720001,-97.067266792720005,47.907038211943998,47.909038211944001,58206,Commercial,,1380 S COLUMBIA RD,,,,,Grand Forks,ND,58206,,,351501,ALTRU'S HOSPICE,1380 S COLUMBIA RD,ND,58206,Grand Forks,4/3/1987
World,M,97.359999999999999,A,"301 South Church Street, Rocky Mount, North Carolina, 27804","301 South Church Street, Rocky Mount, NC, 27804, USA",301 South Church Street,PointAddress,,,"301 South Church Street, Rocky Mount, North Carolina, 27804",,,20.000000000000000,,301,,,,,South,,Church,Street,,,,,,,,,301 South Church Street,,,,,Rocky Mount,,Nash,North Carolina,NC,,,27804,5755,USA,United States,ENG,0.000000000000000,-77.798118422645004,35.939905953565003,-77.797366398291999,35.939601690480004,-77.798366398292004,-77.796366398291994,35.938601690479999,35.940601690480001,STATION AQUARE C,,,301 SOUTH CHURCH STREET SUITE 135 STATION AQUARE C,,,,,Nash,NC,27804,,,341591,PRUITTHEALTH HOSPICE - WILKES,301 SOUTH CHURCH STREET SUITE 135 STATION AQUARE C,NC,27804,Nash,1/10/2006
World,M,100.000000000000000,A,"910 18th St NW, Mandan, North Dakota, 58554","910 18th St NW, Mandan, ND, 58554, USA",910 18th St NW,PointAddress,,,"910 18th St NW, Mandan, North Dakota, 58554",,,20.000000000000000,,910,,,,,,,18th,St,NW,,,,,,,,910 18th St NW,,,,,Mandan,,Morton,North Dakota,ND,,,58554,1612,USA,United States,ENG,0.000000000000000,-100.906861527314007,46.841283997913003,-100.906975353559005,46.841871904601000,-100.907975353558996,-100.905975353559000,46.840871904601002,46.842871904600997,,Commercial,,910 18TH STREET NW,,,,,Morton,ND,58554,,,351504,SANFORD HOME CARE,910 18TH STREET NW,ND,58554,Morton,11/8/1990
